claim_id,feature,family,causal_role,target,top_fraction,orientation,gross_directionally_positive,globally_adjusted_diagnostic_survivor,discovery_lift_mean,discovery_lift_lb,discovery_precision,discovery_base_rate,discovery_recall,discovery_median_lead_days,discovery_mean_terminal_return,discovery_mean_mfe,discovery_mean_mae,validation_lift_mean,validation_lift_lb,validation_precision,validation_base_rate,validation_recall,validation_median_lead_days,validation_mean_terminal_return,validation_mean_mfe,validation_mean_mae,diagnostic_lockbox_lift_mean,diagnostic_lockbox_lift_lb,diagnostic_lockbox_precision,diagnostic_lockbox_base_rate,diagnostic_lockbox_recall,diagnostic_lockbox_median_lead_days,diagnostic_lockbox_mean_terminal_return,diagnostic_lockbox_mean_mfe,diagnostic_lockbox_mean_mae,min_lift
range_63:up_126d_100pct:top5,range_63,range,realized_range,up_126d_100pct,0.05,1,True,False,0.0086136649758094,-0.0114834520910493,0.0094488188976377,0.00083439678021,0.5882352941176471,108.5,0.0541344645543178,0.2386453647679285,-0.1893166072140402,0.0531365798793184,-0.0351212502599828,0.0569230769230769,0.0037844082380591,0.7789473684210526,78.0,0.2235067288210469,0.3912771353581634,-0.1153391963150119,0.0024470713951779,-0.0020030650011273,0.0025806451612903,0.0001335737661123,1.0,126.0,0.0490357738749959,0.2123413579574127,-0.1792020520911607,0.0024470713951779
range_126:up_126d_100pct:top5,range_126,range,realized_range,up_126d_100pct,0.05,1,True,False,0.0090467358419511,-0.0123279921578645,0.0097853535353535,0.00083439678021,0.6078431372549019,109.0,0.0569887703183758,0.2383510046768137,-0.1851772702310178,0.0531365798793184,-0.0389574538210578,0.0569230769230769,0.0037844082380591,0.7789473684210526,77.5,0.2204519519074665,0.3822695683280278,-0.1171532645634741,0.0024470713951779,-0.0020030650011273,0.0025806451612903,0.0001335737661123,1.0,126.0,0.0621353039791519,0.2215551063921962,-0.1732971012418763,0.0024470713951779
residual_mom_252:up_126d_100pct:top5,residual_mom_252,market_relative,idiosyncratic_direction,up_126d_100pct,0.05,-1,True,False,0.0023375170959962,-0.0086581096138749,0.0029812606473594,0.00083439678021,0.1372549019607843,93.0,-0.0507414410479991,0.1456005681463716,-0.2136699703339988,0.0218545285972671,-0.0518562360873451,0.0256410256410256,0.0037844082380591,0.3368421052631579,68.0,0.1888863238921653,0.3345415021322066,-0.1113062957760959,0.001210512255393,-0.0031297656440101,0.0013440860215053,0.0001335737661123,0.5,126.0,0.0300220103501295,0.1760650279898456,-0.1600810500940527,0.001210512255393
clv_volume_10:up_126d_100pct:top5,clv_volume_10,signed_volume_proxy,accumulation_distribution_proxy,up_126d_100pct,0.05,-1,True,False,0.0011476145364621,-0.00209725438844,0.0019795447047179,0.00083439678021,0.1176470588235294,104.0,0.0468479831614528,0.1504629907707045,-0.110202888965367,0.0058288875716261,-0.0082847707196013,0.0096153846153846,0.0037844082380591,0.1263157894736842,75.5,0.1155156009614862,0.2027058614731235,-0.0848514899164432,0.001210512255393,-0.0013047682464647,0.0013440860215053,0.0001335737661123,0.5,126.0,0.025731975538608,0.1361001230193317,-0.110830899106205,0.001210512255393
clv_10:up_126d_100pct:top5,clv_10,signed_volume_proxy,close_pressure_proxy,up_126d_100pct,0.05,-1,True,False,0.0004914465574595,-0.0014766349228171,0.0013210039630118,0.00083439678021,0.0784313725490196,99.0,0.0440442279112879,0.1503853613084807,-0.1135277809637028,0.0058288875716261,-0.0137400836735563,0.0096153846153846,0.0037844082380591,0.1263157894736842,55.5,0.1171733008160871,0.2092342988196827,-0.084426260017367,0.001210512255393,-0.0013047682464647,0.0013440860215053,0.0001335737661123,0.5,126.0,0.0227735959690189,0.1339738411799025,-0.1124704098917807,0.001210512255393
rel_strength_252:up_126d_100pct:top5,rel_strength_252,market_relative,relative_strength,up_126d_100pct,0.05,-1,True,False,0.0023375170959962,-0.0086581096138749,0.0029812606473594,0.00083439678021,0.1372549019607843,93.0,-0.0460430324903775,0.1476369138065963,-0.2103530698983075,0.0218545285972671,-0.0518562360873451,0.0256410256410256,0.0037844082380591,0.3368421052631579,68.0,0.1814523372609461,0.3281536712776837,-0.1140767234727544,0.001210512255393,-0.0031297656440101,0.0013440860215053,0.0001335737661123,0.5,126.0,0.0151076579825166,0.1584575404384438,-0.1497430291024396,0.001210512255393
mom10_x_volumez5:up_126d_100pct:top5,mom10_x_volumez5,interaction,price_volume_confirmation,up_126d_100pct,0.05,-1,True,False,0.0024599504944674,-0.0048491547464133,0.0032905561039815,0.00083439678021,0.196078431372549,108.0,0.0423603118023656,0.165625273001802,-0.1271531374590162,0.0114378619306005,-0.0144764919255125,0.0152243589743589,0.0037844082380591,0.2,96.0,0.1334923605061716,0.2335624060409276,-0.0954022874578213,0.001210512255393,-0.0031297656440101,0.0013440860215053,0.0001335737661123,0.5,126.0,0.0747464845653076,0.1665196363083541,-0.096811588281401,0.001210512255393
rel_strength_42:up_126d_100pct:top10,rel_strength_42,market_relative,relative_strength,up_126d_100pct,0.1,-1,True,False,0.0012973920099301,-0.00341141097897,0.0021392134276781,0.00083439678021,0.2549019607843137,104.0,0.0270604001167143,0.1582314137606057,-0.1365281520718453,0.0082327337254723,-0.0219698230754663,0.0120192307692307,0.0037844082380591,0.3157894736842105,71.0,0.1432293318086982,0.2415460747836357,-0.0873660825046452,0.001210512255393,-0.0009908720836635,0.0013440860215053,0.0001335737661123,1.0,126.0,0.0286085943881041,0.1492437284651133,-0.1431894153056252,0.001210512255393
overnight_21:up_126d_100pct:top5,overnight_21,session,overnight_information,up_126d_100pct,0.05,-1,True,False,0.0008052660256782,-0.0037130768160342,0.0016474464579901,0.00083439678021,0.0980392156862745,105.0,0.0320835869483762,0.1539644915944354,-0.1314002384972543,0.0018224773152159,-0.0107905351165956,0.0056089743589743,0.0037844082380591,0.0736842105263157,70.0,0.1240172549683364,0.2202763813031514,-0.0910862892603539,0.001210512255393,-0.0013047682464647,0.0013440860215053,0.0001335737661123,0.5,126.0,0.0542250458773815,0.1524593567156908,-0.1131800045813075,0.001210512255393
overnight_10:up_126d_100pct:top5,overnight_10,session,overnight_information,up_126d_100pct,0.05,-1,True,False,0.0021176019836834,-0.0031445332624473,0.0029634507737899,0.00083439678021,0.1764705882352941,106.0,0.0276237382787806,0.1513104130708794,-0.131239626858351,0.0074314516741902,-0.0137629924128431,0.0112179487179487,0.0037844082380591,0.1473684210526315,69.5,0.1306416647580155,0.2259603891013494,-0.0887999214936438,0.001210512255393,-0.0013047682464647,0.0013440860215053,0.0001335737661123,0.5,126.0,0.0628102659256494,0.1555524037811475,-0.1003457790182312,0.001210512255393
mfv_10:up_126d_100pct:top5,mfv_10,signed_volume_proxy,chaikin_proxy,up_126d_100pct,0.05,-1,True,False,0.0011476145364621,-0.00209725438844,0.0019795447047179,0.00083439678021,0.1176470588235294,104.0,0.0468479831614528,0.1504629907707045,-0.110202888965367,0.0058288875716261,-0.0082847707196013,0.0096153846153846,0.0037844082380591,0.1263157894736842,75.5,0.1155156009614862,0.2027058614731235,-0.0848514899164432,0.001210512255393,-0.0013047682464647,0.0013440860215053,0.0001335737661123,0.5,126.0,0.025731975538608,0.1361001230193317,-0.110830899106205,0.001210512255393
sma_spread_42_252:up_126d_100pct:top5,sma_spread_42_252,trend,trend_transition,up_126d_100pct,0.05,-1,True,False,0.0026110646753395,-0.0084719648277562,0.0033277870216306,0.00083439678021,0.196078431372549,108.5,0.0747229240306428,0.2027940155933753,-0.1268524458220644,0.0314699132126518,-0.0109559491467807,0.0352564102564102,0.0037844082380591,0.4631578947368421,107.5,0.1142291116915922,0.2239596015530973,-0.0934459388050234,0.001210512255393,-0.0013047682464647,0.0013440860215053,0.0001335737661123,0.5,126.0,0.1127588342844633,0.1987415344979657,-0.087116372717057,0.001210512255393
volume_z_5:up_126d_100pct:top5,volume_z_5,volume,participation_shock,up_126d_100pct,0.05,-1,True,False,0.0021176019836834,-0.0026465733901993,0.0029702970297029,0.00083439678021,0.1764705882352941,99.0,0.0460639488701127,0.1438665070527543,-0.1051463773843588,0.00342504141778,-0.0027871391049947,0.0072115384615384,0.0037844082380591,0.0947368421052631,88.0,0.1020814468321916,0.1897341855265814,-0.0822554409316304,0.001210512255393,-0.0031297656440101,0.0013440860215053,0.0001335737661123,0.5,126.0,0.0608057844251654,0.1469560946610059,-0.0839675824673292,0.001210512255393
dollar_volume_z_5:up_126d_100pct:top5,dollar_volume_z_5,liquidity,capital_flow_proxy,up_126d_100pct,0.05,-1,True,False,0.0021176019836834,-0.0026465733901993,0.0029693170570768,0.00083439678021,0.1764705882352941,99.0,0.0468924157243339,0.1439131704170667,-0.1050620763137932,0.0026237593664979,-0.0029313646812005,0.0064102564102564,0.0037844082380591,0.0842105263157894,91.5,0.104219096806317,0.1908259432296756,-0.0815973674400727,0.001210512255393,-0.0031297656440101,0.0013440860215053,0.0001335737661123,0.5,126.0,0.06019815361704,0.1481795850757435,-0.0860299645774868,0.001210512255393
residual_mom_42:up_126d_100pct:top10,residual_mom_42,market_relative,idiosyncratic_direction,up_126d_100pct,0.1,-1,True,False,0.0012973920099301,-0.00341141097897,0.0021392134276781,0.00083439678021,0.2549019607843137,104.0,0.0270951578385401,0.1588512403869079,-0.138764544806114,0.0070308106485492,-0.018332727120799,0.0108173076923076,0.0037844082380591,0.2842105263157894,72.0,0.1553217225469122,0.2545310256766845,-0.0876005308396814,0.001210512255393,-0.0009908720836635,0.0013440860215053,0.0001335737661123,1.0,126.0,0.0339492053425359,0.154375343832761,-0.1429311476076463,0.001210512255393
dollar_volume_z_10:up_126d_100pct:top5,dollar_volume_z_10,liquidity,capital_flow_proxy,up_126d_100pct,0.05,-1,True,False,0.0008195305469608,-0.0015952224825727,0.0016458196181698,0.00083439678021,0.0980392156862745,99.0,0.0415684003046098,0.142097442458364,-0.1092735973563139,0.0018224773152159,-0.0025238114994889,0.0056089743589743,0.0037844082380591,0.0736842105263157,95.0,0.0994885585494201,0.1866230073550757,-0.0838292116621176,0.001210512255393,-0.0031297656440101,0.0013440860215053,0.0001335737661123,0.5,126.0,0.062230494865402,0.1479975686388149,-0.0872746175956379,0.001210512255393
range_63:up_21d_30pct:top5,range_63,range,realized_range,up_21d_30pct,0.05,1,True,False,0.0119067043095604,-0.0021650418756298,0.0132283464566929,0.001321995723915,0.5185185185185185,16.0,0.0038964322831697,0.0760772255635381,-0.0752550110304497,0.0655652643105286,-0.017864620851834,0.0715384615384615,0.0059734777587511,0.62,13.0,0.0547731991543523,0.123456558788561,-0.0656005440498388,0.0206883081370366,0.0008585859271084,0.0226415094339622,0.0019532012969256,0.6,16.0,0.0116071058700332,0.079606724919033,-0.0628826025529625,0.0206883081370366
range_126:up_21d_30pct:top5,range_126,range,realized_range,up_21d_30pct,0.05,1,True,False,0.0116442371179593,-0.0008953529722179,0.0129419191919191,0.001321995723915,0.5061728395061729,16.0,0.0047757394985754,0.0756711208081283,-0.0736394691658636,0.064026802772067,-0.0239224624415938,0.07,0.0059734777587511,0.6066666666666667,13.0,0.052800747121038,0.1211097185256805,-0.0643395733775869,0.0191788741747724,0.0049469549292558,0.0211320754716981,0.0019532012969256,0.56,16.0,0.0123438359187275,0.0788203295621389,-0.0623202206164203,0.0191788741747724
range_42:up_21d_30pct:top5,range_42,range,realized_range,up_21d_30pct,0.05,1,True,False,0.0106468617898753,-0.0010951175352366,0.0119685039370078,0.001321995723915,0.4691358024691358,16.0,0.0033946081981594,0.0746979652998383,-0.074820163058494,0.0671037258489901,-0.0187635305386381,0.073076923076923,0.0059734777587511,0.6333333333333333,13.0,0.0567772491231655,0.1246748133333903,-0.0641872519510338,0.0169147232313762,0.000146555054229,0.0188679245283018,0.0019532012969256,0.5,16.0,0.0095743539417651,0.075853145840935,-0.0612588405467961,0.0169147232313762
downvol_126:up_21d_30pct:top5,downvol_126,volatility,downside_fragility,up_21d_30pct,0.05,1,True,False,0.0116704838371194,-0.0008742876094913,0.0129705789307181,0.001321995723915,0.5061728395061729,16.0,0.0063430732576438,0.0695670890649087,-0.0651327696995192,0.0655652643105286,-0.0183861520251494,0.0715384615384615,0.0059734777587511,0.62,13.0,0.0552007117552875,0.1185151700275369,-0.0603233935748634,0.0169147232313762,0.0011008363753816,0.0188679245283018,0.0019532012969256,0.5,16.0,0.0136019506875819,0.0714295032911445,-0.0533471122105547,0.0169147232313762
gap_abs_63:up_21d_30pct:top5,gap_abs_63,session,information_jump,up_21d_30pct,0.05,1,True,False,0.0046626098213714,-0.0017040593023052,0.0059842519685039,0.001321995723915,0.2345679012345679,18.0,0.0006935142411021,0.0668050178781853,-0.0690720886206023,0.0617191104643747,-0.0229751270439509,0.0676923076923076,0.0059734777587511,0.5866666666666667,14.0,0.0566132537809841,0.1177710874751292,-0.0581946861982447,0.015405289269112,-0.0008811140002367,0.0173584905660377,0.0019532012969256,0.46,15.0,0.0084791247304181,0.0675814772476012,-0.0547786507140029,0.015405289269112
vol_126:up_21d_30pct:top5,vol_126,volatility,fragility_or_expansion,up_21d_30pct,0.05,1,True,False,0.0129828197951247,0.0009037394355116,0.0142360012654223,0.001321995723915,0.5555555555555556,16.0,0.0055776219498374,0.0732310149691696,-0.0695427638247307,0.0686421873874516,-0.0256430521812162,0.0746153846153846,0.0059734777587511,0.6466666666666666,13.0,0.0581883196596403,0.1235394971528615,-0.0610552905287387,0.0146505722879799,-0.0015741497231608,0.0166037735849056,0.0019532012969256,0.44,16.0,0.013609371237178,0.0741876080412309,-0.0549582269472165,0.0146505722879799
downvol_63:up_21d_30pct:top5,downvol_63,volatility,downside_fragility,up_21d_30pct,0.05,1,True,False,0.0087570980103478,-0.0011262101863541,0.0100787401574803,0.001321995723915,0.3950617283950617,17.0,0.0077284679940329,0.0687086510588252,-0.0644433172521277,0.0663344950797593,-0.0132299244559966,0.0723076923076923,0.0059734777587511,0.6266666666666667,13.0,0.058744161379009,0.1173413859783981,-0.0547293342655212,0.0146505722879799,-0.0031005485674796,0.0166037735849056,0.0019532012969256,0.44,16.0,0.0114658000862151,0.0682269615792353,-0.0525794661726463,0.0146505722879799
sma_dist_252:up_21d_30pct:top5,sma_dist_252,trend,trend_state,up_21d_30pct,0.05,-1,True,False,0.004967403196647,-0.0032268100757842,0.0063333333333333,0.001321995723915,0.2345679012345679,15.0,-0.0029076549637088,0.0576465031553582,-0.0631625653035798,0.041302443797708,-0.0464973206637512,0.047275641025641,0.0059734777587511,0.3933333333333333,13.0,0.0447990134149261,0.1053118271368718,-0.0545356643924694,0.0145562326653384,-0.0107809692148262,0.0165094339622641,0.0019532012969256,0.42,14.0,0.0049881855198616,0.0656787863018402,-0.058242495168237,0.0145562326653384
residual_mom_252:up_21d_30pct:top5,residual_mom_252,market_relative,idiosyncratic_direction,up_21d_30pct,0.05,-1,True,False,0.0072550117338384,-0.0028348253441096,0.0084925690021231,0.001321995723915,0.2469135802469135,14.0,-0.0152740299755933,0.0547462193408006,-0.0740898212397847,0.0549242386695029,-0.0233147307141035,0.0608974358974358,0.0059734777587511,0.5066666666666667,13.0,0.0512507232130158,0.1172778797161619,-0.0589504871634237,0.0145562326653384,-0.0106696352651381,0.0165094339622641,0.0019532012969256,0.42,13.0,0.0133422527801189,0.0737548412386124,-0.056399982283599,0.0145562326653384
beta_252:up_21d_30pct:top5,beta_252,market_relative,market_loading,up_21d_30pct,0.05,1,True,False,0.0053774561066999,-0.0034762432820361,0.0067071223251357,0.001321995723915,0.2592592592592592,14.0,0.0012403186198083,0.063990568734967,-0.0664772861415936,0.0594114181566824,-0.0115564082784969,0.0653846153846153,0.0059734777587511,0.5666666666666667,14.0,0.052423222036117,0.1140754711152521,-0.0600978194179458,0.0138958553068479,-0.0052471839221178,0.0158490566037735,0.0019532012969256,0.42,15.0,0.0218900780457864,0.0708850292039284,-0.0447035108828474,0.0138958553068479
mom_189:up_21d_30pct:top5,mom_189,price_path,direction_state,up_21d_30pct,0.05,-1,True,False,0.0067188543326628,-0.0024609694513949,0.0081693278871147,0.001321995723915,0.2716049382716049,14.5,-0.0060487880228581,0.0566412173953707,-0.0657772481392258,0.0437062899515542,-0.0385394025838279,0.0496794871794871,0.0059734777587511,0.4133333333333333,13.0,0.0405364229803924,0.1029758539780395,-0.0573606170290242,0.0137700691433259,-0.0082296146019112,0.0157232704402515,0.0019532012969256,0.4,13.5,0.0115609892546195,0.0690136413502664,-0.0540602852567997,0.0137700691433259
residual_mom_126:up_21d_30pct:top5,residual_mom_126,market_relative,idiosyncratic_direction,up_21d_30pct,0.05,-1,True,False,0.0033139640432078,-0.0036313773639526,0.0046635576282478,0.001321995723915,0.1728395061728395,12.5,-0.0010048213673492,0.0593072748999333,-0.0631345733406101,0.0364947514900157,-0.0187229522469304,0.0424679487179487,0.0059734777587511,0.3533333333333333,13.0,0.046930250188478,0.1063098235693573,-0.0529700746751744,0.0137700691433259,-0.0121673326058345,0.0157232704402515,0.0019532012969256,0.4,13.5,0.0062175701976904,0.0683890279058939,-0.0576631241254054,0.0137700691433259
gap_abs_42:up_21d_30pct:top5,gap_abs_42,session,information_jump,up_21d_30pct,0.05,1,True,False,0.0037177279316076,-0.0023259839283123,0.0050393700787401,0.001321995723915,0.1975308641975308,16.5,0.001348433443628,0.0634390207643232,-0.0657933432709372,0.0586421873874516,-0.0311591049427807,0.0646153846153846,0.0059734777587511,0.56,13.5,0.0553210017879124,0.1142120711079741,-0.0562117418621371,0.0131411383257158,-0.0025318385684126,0.0150943396226415,0.0019532012969256,0.4,15.5,0.0103036838857992,0.0662387126958836,-0.050910138363042,0.0131411383257158
dist_high_126:up_21d_30pct:top5,dist_high_126,breakout,distance_to_supply,up_21d_30pct,0.05,-1,True,False,0.0068804575904003,-0.0037835424868777,0.0082372322899505,0.001321995723915,0.3086419753086419,16.0,-0.0004677564146694,0.0637117015941747,-0.0670398678887655,0.0477127002079644,-0.0389407166750561,0.0536858974358974,0.0059734777587511,0.4466666666666666,13.0,0.0485516719408087,0.1081773760675266,-0.0541097149012708,0.0129839056213133,-0.0112037470861678,0.0149371069182389,0.0019532012969256,0.38,13.0,0.0041255141762147,0.0657673026472761,-0.0593222080175417,0.0129839056213133
mom_126_skip_21:up_21d_30pct:top5,mom_126_skip_21,price_path,persistent_direction,up_21d_30pct,0.05,-1,True,False,0.0036446518738956,-0.0059779967915853,0.0049933422103861,0.001321995723915,0.1851851851851851,16.0,-0.0010299863373385,0.0569251470227434,-0.0592615870225531,0.0388985976438619,-0.0363034211248331,0.0448717948717948,0.0059734777587511,0.3733333333333333,13.0,0.0393737595378569,0.0995747184117199,-0.0573809560297136,0.0129839056213133,-0.0133458927453675,0.0149371069182389,0.0019532012969256,0.38,13.0,0.0098733495158241,0.0683741391175788,-0.0550792224198132,0.0129839056213133
upvolshare21_x_relstrength63:up_21d_30pct:top5,upvolshare21_x_relstrength63,interaction,relative_accumulation_proxy,up_21d_30pct,0.05,-1,True,False,0.0052543021641764,-0.0034609393546609,0.0065897858319604,0.001321995723915,0.2469135802469135,16.5,0.0040878594704763,0.0586180629745306,-0.0592833807397178,0.0324883412336055,-0.0312283230080141,0.0384615384615384,0.0059734777587511,0.32,13.0,0.0379300331026353,0.0917468407629097,-0.0525088509307726,0.0129839056213133,-0.0074611262537114,0.0149371069182389,0.0019532012969256,0.38,14.0,0.0007986292307951,0.0600419298299481,-0.0565546537756016,0.0129839056213133
dist_high_252:up_21d_30pct:top5,dist_high_252,breakout,distance_to_supply,up_21d_30pct,0.05,-1,True,False,0.0079579714046065,-0.0024752712803225,0.0093395597064709,0.001321995723915,0.345679012345679,14.5,-0.0035462458302963,0.0626681921508288,-0.0690483785504628,0.0541229566182209,-0.0277108815489709,0.0600961538461538,0.0059734777587511,0.5,13.0,0.051673828269848,0.1170302056725944,-0.0569127033669632,0.0129839056213133,-0.0091941267118293,0.0149371069182389,0.0019532012969256,0.38,17.0,0.0095759338029943,0.0707433142683621,-0.0584385562750519,0.0129839056213133
mom_126:up_21d_30pct:top5,mom_126,price_path,direction_state,up_21d_30pct,0.05,-1,True,False,0.0039753397045835,-0.004245445493716,0.0053333333333333,0.001321995723915,0.1975308641975308,14.0,-0.0018407840701196,0.0582731170449645,-0.0625960785821223,0.0372960335412978,-0.0312863716177902,0.0432692307692307,0.0059734777587511,0.36,13.0,0.0393549187460616,0.0999914362459166,-0.0552729899387662,0.0129839056213133,-0.0133458927453675,0.0149371069182389,0.0019532012969256,0.38,13.0,0.0082141132581769,0.0664402301021389,-0.0549856279355276,0.0129839056213133
drawdown_252:up_21d_30pct:top5,drawdown_252,breakout,drawdown_state,up_21d_30pct,0.05,-1,True,False,0.0079579714046065,-0.0024752712803225,0.0093395597064709,0.001321995723915,0.345679012345679,14.5,-0.0035462458302963,0.0626681921508288,-0.0690483785504628,0.0541229566182209,-0.0277108815489709,0.0600961538461538,0.0059734777587511,0.5,13.0,0.051673828269848,0.1170302056725944,-0.0569127033669632,0.0129839056213133,-0.0091941267118293,0.0149371069182389,0.0019532012969256,0.38,17.0,0.0095759338029943,0.0707433142683621,-0.0584385562750519,0.0129839056213133
drawdown_126:up_21d_30pct:top5,drawdown_126,breakout,drawdown_state,up_21d_30pct,0.05,-1,True,False,0.0068804575904003,-0.0037835424868777,0.0082372322899505,0.001321995723915,0.3086419753086419,16.0,-0.0004677564146694,0.0637117015941747,-0.0670398678887655,0.0477127002079644,-0.0389407166750561,0.0536858974358974,0.0059734777587511,0.4466666666666666,13.0,0.0485516719408087,0.1081773760675266,-0.0541097149012708,0.0129839056213133,-0.0112037470861678,0.0149371069182389,0.0019532012969256,0.38,13.0,0.0041255141762147,0.0657673026472761,-0.0593222080175417,0.0129839056213133
range_63:up_42d_50pct:top5,range_63,range,realized_range,up_42d_50pct,0.05,1,True,False,0.0059074134618123,-0.0041456323957338,0.0062992125984251,0.0003918751224609,0.8333333333333334,34.0,0.0130626212861583,0.1174517839566516,-0.1105731825405935,0.0535759519811477,-0.0257370073306493,0.0569230769230769,0.0033456804875134,0.8809523809523809,32.0,0.1142461733682194,0.1973689146308054,-0.0797011022192562,0.0140510697032436,-0.0061804386072268,0.015,0.0009489302967563,0.8181818181818182,34.5,0.0192756245931345,0.1186633142099713,-0.0959612733493284,0.0140510697032436
range_126:up_42d_50pct:top5,range_126,range,realized_range,up_42d_50pct,0.05,1,True,False,0.0040438964014448,-0.0033498531595629,0.0044191919191919,0.0003918751224609,0.5833333333333334,33.0,0.0143114131315811,0.1167790091763078,-0.108393131380524,0.0520374904426861,-0.0335274931829463,0.0553846153846153,0.0033456804875134,0.8571428571428571,31.5,0.1066518438270762,0.1917316062823015,-0.0798517585430544,0.0132177363699102,-0.0057133418173926,0.0141666666666666,0.0009489302967563,0.7727272727272727,33.0,0.0229288869976682,0.1188909688274247,-0.0945202184663575,0.0132177363699102
range_42:up_42d_50pct:top5,range_42,range,realized_range,up_42d_50pct,0.05,1,True,False,0.004332610312206,-0.003220608682964,0.0047244094488188,0.0003918751224609,0.625,34.0,0.0130614981014666,0.1155071666413789,-0.1086456741187677,0.0528067212119169,-0.0249374748898452,0.0561538461538461,0.0033456804875134,0.8690476190476191,32.0,0.1157816930845004,0.1993440630478566,-0.0790277867126893,0.0132177363699102,-0.0063197716029373,0.0141666666666666,0.0009489302967563,0.7727272727272727,38.0,0.016111581585471,0.1137301929434042,-0.0947614548457085,0.0132177363699102
range_15:up_42d_50pct:top5,range_15,range,realized_range,up_42d_50pct,0.05,1,True,False,0.004332610312206,-0.003313279767957,0.0047244094488188,0.0003918751224609,0.625,32.0,0.0106609277593738,0.1108230048895246,-0.1085097551950394,0.0512682596734554,-0.0245741705654233,0.0546153846153846,0.0033456804875134,0.8452380952380952,32.0,0.1090022161174824,0.1923123728064205,-0.0815238410686597,0.0098844030365769,-0.015718386152059,0.0108333333333333,0.0009489302967563,0.5909090909090909,38.0,0.0143094052472436,0.1074845760421142,-0.0887662263450076,0.0098844030365769
dist_low_189:up_42d_50pct:top5,dist_low_189,breakout,distance_from_capitulation,up_42d_50pct,0.05,1,True,False,0.0021278859027571,-0.0059879503034997,0.0025300442757748,0.0003918751224609,0.3333333333333333,35.0,0.0252283872830264,0.0989112285100392,-0.0789456277998934,0.0281913365965323,-0.0018673349749374,0.0315384615384615,0.0033456804875134,0.4880952380952381,32.0,0.0749669484686389,0.142975948423877,-0.0667064355941637,0.0090510697032436,-0.0117083208088823,0.01,0.0009489302967563,0.5454545454545454,32.0,0.0388260100949802,0.0989337517379684,-0.0583928804512544,0.0090510697032436
range_21:up_42d_50pct:top5,range_21,range,realized_range,up_42d_50pct,0.05,1,True,False,0.0049625315720485,-0.002927384024764,0.0053543307086614,0.0003918751224609,0.7083333333333334,32.0,0.0100262402271773,0.1119672339991215,-0.1102386031809807,0.0520374904426861,-0.026438101540938,0.0553846153846153,0.0033456804875134,0.8571428571428571,32.0,0.1142895921821718,0.1965736439956812,-0.0798829952153853,0.0090510697032436,-0.0106396415685177,0.01,0.0009489302967563,0.5454545454545454,38.0,0.0128356677144084,0.1076318470520771,-0.0912849682086497,0.0090510697032436
drawdown_63:up_42d_50pct:top5,drawdown_63,breakout,drawdown_state,up_42d_50pct,0.05,-1,True,False,0.0012486208108936,-0.0027130920567241,0.0016431153466973,0.0003918751224609,0.2083333333333333,34.0,0.0058146934897794,0.0947084797729975,-0.0960916840536371,0.0263003109555067,-0.0274710579064383,0.0296474358974358,0.0033456804875134,0.4404761904761904,25.0,0.0866402247025821,0.1566353695814649,-0.0713966744438574,0.0085996808143547,-0.0112925588912928,0.0095486111111111,0.0009489302967563,0.5,38.0,-0.0052985533603065,0.0902457410272976,-0.0944877757409393,0.0085996808143547
mom_accel_42_126:up_42d_50pct:top5,mom_accel_42_126,price_acceleration,direction_change,up_42d_50pct,0.05,-1,True,False,0.0006281014803594,-0.0020253219160428,0.0009983361064891,0.0003918751224609,0.125,40.0,0.0193932220484129,0.0924456349195201,-0.0758866251369887,0.01588364428884,-0.0027471882411264,0.0192307692307692,0.0033456804875134,0.2857142857142857,33.0,0.0585656748492969,0.1147682361432394,-0.0616171721690295,0.0085996808143547,-0.0123596038575841,0.0095486111111111,0.0009489302967563,0.5,33.0,0.0378623172622653,0.091986255260601,-0.0544259519160632,0.0085996808143547
dist_high_63:up_42d_50pct:top5,dist_high_63,breakout,distance_to_supply,up_42d_50pct,0.05,-1,True,False,0.0012486208108936,-0.0027130920567241,0.0016431153466973,0.0003918751224609,0.2083333333333333,34.0,0.0058146934897794,0.0947084797729975,-0.0960916840536371,0.0263003109555067,-0.0274710579064383,0.0296474358974358,0.0033456804875134,0.4404761904761904,25.0,0.0866402247025821,0.1566353695814649,-0.0713966744438574,0.0085996808143547,-0.0112925588912928,0.0095486111111111,0.0009489302967563,0.5,38.0,-0.0052985533603065,0.0902457410272976,-0.0944877757409393,0.0085996808143547
amihud_15:up_42d_50pct:top5,amihud_15,liquidity,price_impact,up_42d_50pct,0.05,1,True,False,0.0024428465326784,-0.0025889641778257,0.0028346456692913,0.0003918751224609,0.375,32.0,0.02159177668275,0.0780415780369737,-0.0599805292245685,0.0220374904426861,-0.0224499550784491,0.0253846153846153,0.0033456804875134,0.3928571428571428,32.0,0.0727061552175849,0.123750210097405,-0.0548068106911161,0.0082177363699102,-0.0092371854383665,0.0091666666666666,0.0009489302967563,0.5,38.0,0.0286772075059702,0.0835530805510231,-0.0529525497718114,0.0082177363699102
