candidate_id,name,family,primary_role,market_scope,source_class,source_signal_class,data_required,data_readiness,current_evidence_status,next_valid_action,live_decision_weight,capital_permission
OAP_PREDICTOR_PREDICTEDFE,Predicted Analyst forecast error,open_source_cross_sectional_asset_pricing,value_capture,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PREDICTOR,Accounting,AGGREGATE_RETURN_SERIES_TESTED,FAILED_OR_UNIDENTIFIABLE,fresh point-in-time stock-level replication if robust; otherwise retain failure/persistence diagnostic,0.0,BLOCKED
OAP_PREDICTOR_PRICEDELAYSLOPE,Price delay coeff,open_source_cross_sectional_asset_pricing,cross_sectional_selection,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PREDICTOR,Price,AGGREGATE_RETURN_SERIES_TESTED,FAILED_OR_UNIDENTIFIABLE,fresh point-in-time stock-level replication if robust; otherwise retain failure/persistence diagnostic,0.0,BLOCKED
OAP_PREDICTOR_PRICEDELAYTSTAT,Price delay SE adjusted,open_source_cross_sectional_asset_pricing,cross_sectional_selection,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PREDICTOR,Price,AGGREGATE_RETURN_SERIES_TESTED,FAILED_OR_UNIDENTIFIABLE,fresh point-in-time stock-level replication if robust; otherwise retain failure/persistence diagnostic,0.0,BLOCKED
OAP_PREDICTOR_PROBINFORMEDTRADING,Probability of Informed Trading,open_source_cross_sectional_asset_pricing,execution_or_flow,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PREDICTOR,Trading,AGGREGATE_RETURN_SERIES_TESTED,FAILED_OR_UNIDENTIFIABLE,fresh point-in-time stock-level replication if robust; otherwise retain failure/persistence diagnostic,0.0,BLOCKED
OAP_PREDICTOR_REALESTATE,Real estate holdings,open_source_cross_sectional_asset_pricing,cross_sectional_selection,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PREDICTOR,Accounting,AGGREGATE_RETURN_SERIES_TESTED,FAILED_OR_UNIDENTIFIABLE,fresh point-in-time stock-level replication if robust; otherwise retain failure/persistence diagnostic,0.0,BLOCKED
OAP_PREDICTOR_ROE,net income / book equity,open_source_cross_sectional_asset_pricing,value_capture,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PREDICTOR,Accounting,AGGREGATE_RETURN_SERIES_TESTED,DIRECTIONALLY_PERSISTENT_ONLY,fresh point-in-time stock-level replication if robust; otherwise retain failure/persistence diagnostic,0.0,BLOCKED
OAP_PREDICTOR_SHAREREPURCHASE,Share repurchases,open_source_cross_sectional_asset_pricing,cross_sectional_selection,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PREDICTOR,Accounting,AGGREGATE_RETURN_SERIES_TESTED,DIRECTIONALLY_PERSISTENT_ONLY,fresh point-in-time stock-level replication if robust; otherwise retain failure/persistence diagnostic,0.0,BLOCKED
OAP_PREDICTOR_SHORTINTEREST,Short Interest,open_source_cross_sectional_asset_pricing,execution_or_flow,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PREDICTOR,Trading,AGGREGATE_RETURN_SERIES_TESTED,ROBUST_GROSS_POSTSAMPLE,fresh point-in-time stock-level replication if robust; otherwise retain failure/persistence diagnostic,0.0,BLOCKED
OAP_PREDICTOR_SINALGO,Sin Stock (selection criteria),open_source_cross_sectional_asset_pricing,cross_sectional_selection,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PREDICTOR,Other,AGGREGATE_RETURN_SERIES_TESTED,FAILED_OR_UNIDENTIFIABLE,fresh point-in-time stock-level replication if robust; otherwise retain failure/persistence diagnostic,0.0,BLOCKED
OAP_PREDICTOR_SKEW1,Volatility smirk near the money,open_source_cross_sectional_asset_pricing,vulnerability_or_range,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PREDICTOR,Options,AGGREGATE_RETURN_SERIES_TESTED,DIRECTIONALLY_PERSISTENT_ONLY,fresh point-in-time stock-level replication if robust; otherwise retain failure/persistence diagnostic,0.0,BLOCKED
OAP_PREDICTOR_SP,Sales-to-price,open_source_cross_sectional_asset_pricing,value_capture,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PREDICTOR,Accounting,AGGREGATE_RETURN_SERIES_TESTED,DIRECTIONALLY_PERSISTENT_ONLY,fresh point-in-time stock-level replication if robust; otherwise retain failure/persistence diagnostic,0.0,BLOCKED
OAP_PREDICTOR_SPINOFF,Spinoffs,open_source_cross_sectional_asset_pricing,information_flow_or_positioning,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PREDICTOR,Event,AGGREGATE_RETURN_SERIES_TESTED,FAILED_OR_UNIDENTIFIABLE,fresh point-in-time stock-level replication if robust; otherwise retain failure/persistence diagnostic,0.0,BLOCKED
OAP_PREDICTOR_UPRECOMM,Up Forecast,open_source_cross_sectional_asset_pricing,value_capture,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PREDICTOR,Analyst,AGGREGATE_RETURN_SERIES_TESTED,DIRECTIONALLY_PERSISTENT_ONLY,fresh point-in-time stock-level replication if robust; otherwise retain failure/persistence diagnostic,0.0,BLOCKED
OAP_PREDICTOR_VARCF,Cash-flow  to price variance,open_source_cross_sectional_asset_pricing,vulnerability_or_range,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PREDICTOR,Accounting,AGGREGATE_RETURN_SERIES_TESTED,FAILED_OR_UNIDENTIFIABLE,fresh point-in-time stock-level replication if robust; otherwise retain failure/persistence diagnostic,0.0,BLOCKED
OAP_PREDICTOR_VOLMKT,Volume to market equity,open_source_cross_sectional_asset_pricing,execution_or_flow,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PREDICTOR,Trading,AGGREGATE_RETURN_SERIES_TESTED,DIRECTIONALLY_PERSISTENT_ONLY,fresh point-in-time stock-level replication if robust; otherwise retain failure/persistence diagnostic,0.0,BLOCKED
OAP_PREDICTOR_VOLUMETREND,Volume Trend,open_source_cross_sectional_asset_pricing,execution_or_flow,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PREDICTOR,Trading,AGGREGATE_RETURN_SERIES_TESTED,DIRECTIONALLY_PERSISTENT_ONLY,fresh point-in-time stock-level replication if robust; otherwise retain failure/persistence diagnostic,0.0,BLOCKED
OAP_PLACEBO_BETABDLEVERAGE,Broker-Dealer Leverage Beta,open_source_cross_sectional_asset_pricing,execution_or_flow,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Trading,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_BETASQUARED,CAPM beta squred,open_source_cross_sectional_asset_pricing,vulnerability_or_range,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Price,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_BIDASKTAQ,Bid-ask spread (TAQ),open_source_cross_sectional_asset_pricing,execution_or_flow,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Trading,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_DELAYACCT,Accounting component of price delay,open_source_cross_sectional_asset_pricing,cross_sectional_selection,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_DELAYNONACCT,Non-accounting component of price delay,open_source_cross_sectional_asset_pricing,cross_sectional_selection,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_DELSTI,Change in short-term investment,open_source_cross_sectional_asset_pricing,value_capture,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_DOWNSIDEBETA,Downside beta,open_source_cross_sectional_asset_pricing,vulnerability_or_range,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Price,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_FAILUREPROBABILITY,Failure probability,open_source_cross_sectional_asset_pricing,vulnerability_or_range,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_FORECASTDISPERSIONLT,Long-term forecast dispersion,open_source_cross_sectional_asset_pricing,vulnerability_or_range,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Analyst,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_KZ,Kaplan Zingales index,open_source_cross_sectional_asset_pricing,cross_sectional_selection,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_RD_SALE,R&D to sales,open_source_cross_sectional_asset_pricing,value_capture,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_ROIC,Return on invested capital,open_source_cross_sectional_asset_pricing,value_capture,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_WW,Whited-Wu index,open_source_cross_sectional_asset_pricing,cross_sectional_selection,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_ZSCORE,Altman Z-Score,open_source_cross_sectional_asset_pricing,vulnerability_or_range,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_DROP_CONSNEGRET,Consistently negative return,open_source_cross_sectional_asset_pricing,direction,US_equities_cross_section,OpenSourceAP_SignalDoc_official,DROP,Price,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_DROP_CONSPOSRET,Consistently positive return,open_source_cross_sectional_asset_pricing,direction,US_equities_cross_section,OpenSourceAP_SignalDoc_official,DROP,Price,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_DROP_INVEST,Capex and Inventory Change,open_source_cross_sectional_asset_pricing,value_capture,US_equities_cross_section,OpenSourceAP_SignalDoc_official,DROP,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_DROP_POSNEGCONS,Pos vs negative consistent return,open_source_cross_sectional_asset_pricing,direction,US_equities_cross_section,OpenSourceAP_SignalDoc_official,DROP,Price,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_DROP_SINORIG,Sin Stock (original list),open_source_cross_sectional_asset_pricing,cross_sectional_selection,US_equities_cross_section,OpenSourceAP_SignalDoc_official,DROP,Other,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_ABNORMALACCRUALSPERCENT,Percent Abnormal Accruals,open_source_cross_sectional_asset_pricing,value_capture,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_ACCRUALQUALITY,Accrual Quality,open_source_cross_sectional_asset_pricing,value_capture,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_ACCRUALQUALITYJUNE,Accrual Quality in June,open_source_cross_sectional_asset_pricing,value_capture,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_AMQ,Total assets to market (quarterly),open_source_cross_sectional_asset_pricing,value_capture,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_ASSETGROWTH_Q,Asset growth quarterly,open_source_cross_sectional_asset_pricing,value_capture,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_ASSETLIQUIDITYBOOK,Asset liquidity over book assets,open_source_cross_sectional_asset_pricing,execution_or_flow,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_ASSETLIQUIDITYBOOKQUART,Asset liquidity over book (qtrly),open_source_cross_sectional_asset_pricing,execution_or_flow,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_ASSETLIQUIDITYMARKET,Asset liquidity over market,open_source_cross_sectional_asset_pricing,execution_or_flow,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_ASSETLIQUIDITYMARKETQUART,Asset liquidity over market (qtrly),open_source_cross_sectional_asset_pricing,execution_or_flow,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_ASSETTURNOVER,Asset Turnover,open_source_cross_sectional_asset_pricing,execution_or_flow,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_ASSETTURNOVER_Q,Asset Turnover,open_source_cross_sectional_asset_pricing,execution_or_flow,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_BETACC,Illiquidity-illiquidity beta (beta2i),open_source_cross_sectional_asset_pricing,execution_or_flow,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Trading,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_BETACR,Illiquidity-market return beta (beta4i),open_source_cross_sectional_asset_pricing,execution_or_flow,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Trading,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_BETADIMSON,Dimson Beta,open_source_cross_sectional_asset_pricing,vulnerability_or_range,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Price,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_BETANET,"Net liquidity beta (betanet,p)",open_source_cross_sectional_asset_pricing,execution_or_flow,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Trading,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_BETARC,Return-market illiquidity beta,open_source_cross_sectional_asset_pricing,execution_or_flow,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Trading,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_BETARR,Return-market return illiquidity beta,open_source_cross_sectional_asset_pricing,execution_or_flow,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Trading,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_BMQ,Book to market (quarterly),open_source_cross_sectional_asset_pricing,value_capture,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_BOOKLEVERAGEQUARTERLY,Book leverage (quarterly),open_source_cross_sectional_asset_pricing,cross_sectional_selection,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_BRANDCAPITAL,Brand capital to assets,open_source_cross_sectional_asset_pricing,value_capture,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_CAPTURNOVER,Capital turnover,open_source_cross_sectional_asset_pricing,execution_or_flow,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_CAPTURNOVER_Q,Capital turnover (quarterly),open_source_cross_sectional_asset_pricing,execution_or_flow,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_CASHDEBT,CF to debt,open_source_cross_sectional_asset_pricing,value_capture,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_CBOPERPROFLAGAT,Cash-based oper prof lagged assets,open_source_cross_sectional_asset_pricing,value_capture,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_CBOPERPROFLAGAT_Q,Cash-based oper prof lagged assets qtrly,open_source_cross_sectional_asset_pricing,value_capture,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_CFPQ,Operating Cash flows to price quarterly,open_source_cross_sectional_asset_pricing,value_capture,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_CFQ,Cash flow to market quarterly,open_source_cross_sectional_asset_pricing,value_capture,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_CHANGEROA,Change in Return on assets,open_source_cross_sectional_asset_pricing,cross_sectional_selection,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_CHANGEROE,Change in Return on equity,open_source_cross_sectional_asset_pricing,cross_sectional_selection,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_CHNCOA,Change in Noncurrent Operating Assets,open_source_cross_sectional_asset_pricing,value_capture,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_CHNCOL,Change in Noncurrent Operating Liab,open_source_cross_sectional_asset_pricing,value_capture,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_CHPM,Change in Profit Margin,open_source_cross_sectional_asset_pricing,value_capture,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_CURRAT,Current Ratio,open_source_cross_sectional_asset_pricing,cross_sectional_selection,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_DEPR,Depreciation to PPE,open_source_cross_sectional_asset_pricing,cross_sectional_selection,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_DIVYIELD,Dividend yield for small stocks,open_source_cross_sectional_asset_pricing,value_capture,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_DIVYIELDANN,Last year's dividends over price,open_source_cross_sectional_asset_pricing,value_capture,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_EARNINGSCONSERVATISM,Earnings conservatism,open_source_cross_sectional_asset_pricing,value_capture,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
OAP_PLACEBO_EARNINGSPERSISTENCE,Earnings persistence,open_source_cross_sectional_asset_pricing,value_capture,US_equities_cross_section,OpenSourceAP_SignalDoc_official,PLACEBO,Accounting,DEFINITION_AVAILABLE_RAW_INPUTS_NOT_PRESENT,NOT_DIRECTLY_RECONSTRUCTED,reconstruct from point-in-time stock-level source; keep in global trial budget,0.0,BLOCKED
